u,x1,x2
0.12649182866923492,-0.00999464426599544 -0.004991019818586571 29.27667023087588,-0.009907786864904298 -0.007672749455459888 29.96582651303733
0.12624446621129734,-0.009907786864904298 -0.007672749455459888 29.96582651303733,-0.01087975040340124 -0.02063861243031255 31.153743654744154
0.12653605458030254,-0.01087975040340124 -0.02063861243031255 31.153743654744154,-0.011715133240252352 -0.02482019140476034 32.277991180683834
0.0953940563303855,-0.011715133240252352 -0.02482019140476034 32.277991180683834,-0.01215842581615485 -0.017650759463917393 32.74407333862061
0.0860051301976032,-0.01215842581615485 -0.017650759463917393 32.74407333862061,-0.012608203216550795 -0.01423461022750249 32.74516107580141
0.10220993126824493,-0.012608203216550795 -0.01423461022750249 32.74516107580141,-0.013496888411700887 -0.020438460265635637 33.07587788306967
0.10557152898242525,-0.013496888411700887 -0.020438460265635637 33.07587788306967,-0.012953750202834183 -0.005334637032682669 33.477261526636575
0.08421691613782939,-0.012953750202834183 -0.005334637032682669 33.477261526636575,-0.012598464070647323 0.001556471569947225 33.464140270672424
0.12912877659197894,-0.012598464070647323 0.001556471569947225 33.464140270672424,-0.012542385025653337 -0.005259634753632014 33.87259133511403
0.14912184549730215,-0.012542385025653337 -0.005259634753632014 33.87259133511403,-0.013480548721794779 -0.02145090168645977 35.289078196103524
0.40920810164381194,-0.013480548721794779 -0.02145090168645977 35.289078196103524,-0.01470204064141016 -0.058386445486758025 40.047307428350436
0.40920810164381194,-0.01470204064141016 -0.058386445486758025 40.047307428350436,-0.0216967386098214 -0.13689023249669985 47.2577905118848
0.40920810164381194,-0.0216967386098214 -0.13689023249669985 47.2577905118848,-0.03272353909275398 -0.22150828985143098 54.73966972951523
0.40920810164381194,-0.03272353909275398 -0.22150828985143098 54.73966972951523,-0.046577330543765005 -0.29003087856455095 61.26878545949436
0.40920810164381194,-0.046577330543765005 -0.29003087856455095 61.26878545949436,-0.06641065341358987 -0.3903435207855608 67.9681112558475
0.40920810164381194,-0.06641065341358987 -0.3903435207855608 67.9681112558475,-0.08938732981878268 -0.4717502014514575 73.71098049639006
-1.0,-0.08938732981878268 -0.4717502014514575 73.71098049639006,-0.11051347153356245 -0.3347432548249696 60.91835409919227
-1.0,-0.11051347153356245 -0.3347432548249696 60.91835409919227,-0.11338361400060187 -0.0934182119833618 33.43898899346212
-1.0,-0.11338361400060187 -0.0934182119833618 33.43898899346212,-0.106155723892166 0.13776592388295048 6.252490917579081
-1.0,-0.106155723892166 0.13776592388295048 6.252490917579081,-0.08829626949236617 0.35369453156164354 -18.45140185168685
-0.7426781385211743,-0.08829626949236617 0.35369453156164354 -18.45140185168685,-0.061207749132255844 0.519401716898926 -38.47303742020085
-0.24733557158625855,-0.061207749132255844 0.519401716898926 -38.47303742020085,-0.029673269113161146 0.5917485671511518 -48.12168079235769
0.2653400078145091,-0.029673269113161146 0.5917485671511518 -48.12168079235769,-0.0021291793549692455 0.5269820002070299 -44.70160002849386
0.6898365513005125,-0.0021291793549692455 0.5269820002070299 -44.70160002849386,0.01706831924555814 0.3626801717203989 -30.632766777431712
0.855659064614595,0.01706831924555814 0.3626801717203989 -30.632766777431712,0.025452174697851566 0.15780124832322934 -10.34080443572179
0.7857921541634453,0.025452174697851566 0.15780124832322934 -10.34080443572179,0.02274240923608 -0.0463361348972147 10.476968524756263
0.5572082689357495,0.02274240923608 -0.0463361348972147 10.476968524756263,0.012386821040242928 -0.19536981536810452 26.178670703616817
0.2175535953355257,0.012386821040242928 -0.19536981536810452 26.178670703616817,-0.0018510211290498858 -0.2660692994242498 33.86444875078818
-0.11473475117179416,-0.0018510211290498858 -0.2660692994242498 33.86444875078818,-0.015007450031161761 -0.24892470265957015 33.03250861098449
-0.3689179263931805,-0.015007450031161761 -0.24892470265957015 33.03250861098449,-0.02318642056022706 -0.15810792891219283 25.07608186135223
-0.4741688702532073,-0.02318642056022706 -0.15810792891219283 25.07608186135223,-0.024196318644306297 -0.02664714262051931 12.846793946635032
-0.41135031978987335,-0.024196318644306297 -0.02664714262051931 12.846793946635032,-0.018676227832520417 0.09729051835168046 1.0604234614559438
-0.2119289089377864,-0.018676227832520417 0.09729051835168046 1.0604234614559438,-0.009759299619573069 0.1665214591342909 -6.476558945971313
0.042321832776727374,-0.009759299619573069 0.1665214591342909 -6.476558945971313,-5.812312017855134e-06 0.17871438790468008 -7.8712325432664425
0.2380428576794743,-5.812312017855134e-06 0.17871438790468008 -7.8712325432664425,0.006896618966109141 0.13106811910030175 -3.7520112230268845
0.35840895682519225,0.006896618966109141 0.13106811910030175 -3.7520112230268845,0.009832638356839197 0.05318389480890333 4.264405157879732
0.35258354406439657,0.009832638356839197 0.05318389480890333 4.264405157879732,0.008367215144960813 -0.028717551449624554 12.562521955970617
0.26555281554754745,0.008367215144960813 -0.028717551449624554 12.562521955970617,0.004324509507563742 -0.08220621693481446 19.230526571576608
0.124834034839772,0.004324509507563742 -0.08220621693481446 19.230526571576608,-0.001502581539464417 -0.11038385154576229 22.639726480980023
0.010724707558607577,-0.001502581539464417 -0.11038385154576229 22.639726480980023,-0.007161216990203981 -0.1092685852456728 22.587387295841527
-0.08931291723649801,-0.007161216990203981 -0.1092685852456728 22.587387295841527,-0.011076556852392552 -0.07780598616565648 20.15986527595816
-0.14688740939436362,-0.011076556852392552 -0.07780598616565648 20.15986527595816,-0.011847412712627969 -0.022257569576321197 15.95275064952892
-0.13381652369472574,-0.011847412712627969 -0.022257569576321197 15.95275064952892,-0.009973608457110286 0.02988582758894382 11.177808102775895
-0.04519401618208976,-0.009973608457110286 0.02988582758894382 11.177808102775895,-0.006354009537754233 0.06255192082710748 8.015515122408765
0.05856552434863764,-0.006354009537754233 0.06255192082710748 8.015515122408765,-0.0019166714433116487 0.07575135009448958 7.469199204213212
0.147984117852013,-0.0019166714433116487 0.07575135009448958 7.469199204213212,0.0006190493463874074 0.04928154325441227 9.292489624398408
0.22163297276707933,0.0006190493463874074 0.04928154325441227 9.292489624398408,0.0019564066699983775 0.017061323491231746 13.169328333401086
0.20080185831388336,0.0019564066699983775 0.017061323491231746 13.169328333401086,-5.837781231291753e-06 -0.03237853136818051 17.246672470762032
0.1707598382745907,-5.837781231291753e-06 -0.03237853136818051 17.246672470762032,-0.002567060657517092 -0.05696769244271871 20.338644995602362
0.06667346857456395,-0.002567060657517092 -0.05696769244271871 20.338644995602362,-0.006712067583961623 -0.07423172538881231 21.804763569878222
0.007013425293145331,-0.006712067583961623 -0.07423172538881231 21.804763569878222,-0.009217617474175155 -0.05707816720693333 21.342854717241252
-0.06553396621047872,-0.009217617474175155 -0.05707816720693333 21.342854717241252,-0.010546744222791258 -0.027898822258670814 18.975624960777054
-0.05515484881348556,-0.010546744222791258 -0.027898822258670814 18.975624960777054,-0.009530595982043132 0.0099929114722173 16.19128417705249
-0.01967505313790499,-0.009530595982043132 0.0099929114722173 16.19128417705249,-0.007312674546393776 0.03659063658415315 14.1602257369172
0.0577807644271634,-0.007312674546393776 0.03659063658415315 14.1602257369172,-0.005074225060873184 0.03901741032526533 13.502812692521434
0.12740930253571603,-0.005074225060873184 0.03901741032526533 13.502812692521434,-0.0037492276575402756 0.022315843651500862 14.472709817539268
0.1513444436216267,-0.0037492276575402756 0.022315843651500862 14.472709817539268,-0.0038285032237818056 -0.003100948594365615 16.68907467032109
0.13379302227397014,-0.0038285032237818056 -0.003100948594365615 16.68907467032109,-0.0047678891066216715 -0.02178219971046573 19.04367090217364
0.09110379517355836,-0.0047678891066216715 -0.02178219971046573 19.04367090217364,-0.006583083723552631 -0.035671479903585546 20.459710261754815
0.056457399271811065,-0.006583083723552631 -0.035671479903585546 20.459710261754815,-0.007834436830093636 -0.031030026178532715 20.694263803478556
0.0161144928772253,-0.007834436830093636 -0.031030026178532715 20.694263803478556,-0.008287126502918334 -0.014649732927824358 20.144023475584273
0.015857428272635005,-0.008287126502918334 -0.014649732927824358 20.144023475584273,-0.008253312154011778 -0.003010837395238071 19.02345257011436
0.04535574141341783,-0.008253312154011778 -0.003010837395238071 19.02345257011436,-0.00821598760500316 -0.0016303371067269874 18.254402336642098
0.06399841019375042,-0.00821598760500316 -0.0016303371067269874 18.254402336642098,-0.0077680381059779926 0.002437288412394519 18.351486040163145
0.06126678087848304,-0.0077680381059779926 0.002437288412394519 18.351486040163145,-0.007374687433328642 0.0038079575598658193 18.664249423248332
0.07645764814764205,-0.007374687433328642 0.0038079575598658193 18.664249423248332,-0.006892656352867119 0.0034796987738718223 18.930337932002644
0.08646853701796406,-0.006892656352867119 0.0034796987738718223 18.930337932002644,-0.0064532608485399455 0.0025490330954669876 19.504847381083156
0.09299729016696588,-0.0064532608485399455 0.0025490330954669876 19.504847381083156,-0.006950718856964342 -0.009953927917301174 20.33387609125414
0.10021353178359965,-0.006950718856964342 -0.009953927917301174 20.33387609125414,-0.00732520344272823 -0.014376883939908394 21.094960408323313
0.07219582203810057,-0.00732520344272823 -0.014376883939908394 21.094960408323313,-0.008755345214891401 -0.02549671749682806 21.665659803956018
0.06408099410856738,-0.008755345214891401 -0.02549671749682806 21.665659803956018,-0.009572583475131062 -0.022684887796462466 21.980880457721245
0.027340460599670324,-0.009572583475131062 -0.022684887796462466 21.980880457721245,-0.009568886720064182 -0.006980015262267145 21.469058047114125
0.028000701266523542,-0.009568886720064182 -0.006980015262267145 21.469058047114125,-0.009116577660884122 0.004219474544843432 20.627491821338086
0.061038223014390616,-0.009116577660884122 0.004219474544843432 20.627491821338086,-0.008181562333643878 0.011061937222256823 20.275673016835825
0.08538218812126037,-0.008181562333643878 0.011061937222256823 20.275673016835825,-0.007760329008625636 0.0054874095342328025 20.438593418208537
0.1085657066408881,-0.007760329008625636 0.0054874095342328025 20.438593418208537,-0.007767474415290861 -0.004342855546143141 21.356561986181205
0.10114705596174538,-0.007767474415290861 -0.004342855546143141 21.356561986181205,-0.00872506361187134 -0.018947366534151643 22.569329359637816
0.08539064548072789,-0.00872506361187134 -0.018947366534151643 22.569329359637816,-0.009094065395561854 -0.01622273580060262 23.18793802271012
0.05071979153800918,-0.009094065395561854 -0.01622273580060262 23.18793802271012,-0.009135093454211221 -0.006624257030086619 23.201382383795682
0.05843409105926156,-0.009135093454211221 -0.006624257030086619 23.201382383795682,-0.00957609459927186 -0.009493768347846562 22.899635540844763
0.08088414858378068,-0.00957609459927186 -0.009493768347846562 22.899635540844763,-0.009488922438395504 -0.006444723102871435 22.884633703433828
0.06690563328082762,-0.009488922438395504 -0.006444723102871435 22.884633703433828,-0.009576406044124377 -0.004951460015821365 23.23419805413337
0.07493537711289397,-0.009576406044124377 -0.004951460015821365 23.23419805413337,-0.009078427334121909 0.0011061471880511424 23.408157960503402
0.08046329844433167,-0.009078427334121909 0.0011061471880511424 23.408157960503402,-0.008646069906372464 0.0028385879422021636 23.603309419689435
0.10154367818478446,-0.008646069906372464 0.0028385879422021636 23.603309419689435,-0.008651575106946745 -0.004101821829702796 24.21336336423029
0.11184602744911956,-0.008651575106946745 -0.004101821829702796 24.21336336423029,-0.009080912494756857 -0.012939147971022207 24.986313939096746
0.10040000659083269,-0.009080912494756857 -0.012939147971022207 24.986313939096746,-0.01001271484331262 -0.021091264927953338 25.92722562671567
0.08133167298044847,-0.01001271484331262 -0.021091264927953338 25.92722562671567,-0.010896957882158912 -0.02220299694260141 26.51503553685291
0.05997829458725093,-0.010896957882158912 -0.02220299694260141 26.51503553685291,-0.010838966128514517 -0.00877281870124303 26.32905734072187
0.052891141966783406,-0.010838966128514517 -0.00877281870124303 26.32905734072187,-0.010879303427444021 -0.003705806603351335 25.900866940187548
0.08381789716239596,-0.010879303427444021 -0.003705806603351335 25.900866940187548,-0.010813359949882336 -0.0043388931957156675 25.712352723237093
0.09184881490006584,-0.010813359949882336 -0.0043388931957156675 25.712352723237093,-0.010849096454943401 -0.0058483787042279845 26.243260047068453
0.08947449915705495,-0.010849096454943401 -0.0058483787042279845 26.243260047068453,-0.011316593912797641 -0.011900225057767534 26.719147819063203
0.08993474513632388,-0.011316593912797641 -0.011900225057767534 26.719147819063203,-0.010789455223666622 -0.002017586264468234 27.00348606168225
0.07459900367911729,-0.010789455223666622 -0.002017586264468234 27.00348606168225,-0.01088504517432584 -0.003346933869627015 27.12285591105568
0.10598076844335062,-0.01088504517432584 -0.003346933869627015 27.12285591105568,-0.010802715832807425 -0.006011996168051991 27.478248509650605
0.10281062907259599,-0.010802715832807425 -0.006011996168051991 27.478248509650605,-0.011782667298556058 -0.018855727087065507 28.344134995508774
0.10031587704713116,-0.011782667298556058 -0.018855727087065507 28.344134995508774,-0.011667977189382344 -0.010853415485319602 28.84466027820564
0.06669884923108951,-0.011667977189382344 -0.010853415485319602 28.84466027820564,-0.011763418320787694 -0.0055356098861326815 28.89343726451786
0.09106148446621043,-0.011763418320787694 -0.0055356098861326815 28.89343726451786,-0.011692114634469163 -0.005227181980122307 28.83085141683953
0.1030751870154184,-0.011692114634469163 -0.005227181980122307 28.83085141683953,-0.012174685637217917 -0.012406309870045337 29.39514449449783
0.10403932095554003,-0.012174685637217917 -0.012406309870045337 29.39514449449783,-0.012593468997004763 -0.01485282537721478 29.995127840935986
0.08660576967401856,-0.012593468997004763 -0.01485282537721478 29.995127840935986,-0.012122270853131065 -0.0024737743160753653 30.25126435528573
0.08137095813588344,-0.012122270853131065 -0.0024737743160753653 30.25126435528573,-0.012178855776067178 -0.0034715738215123308 30.18590043582409
0.11784950398415853,-0.012178855776067178 -0.0034715738215123308 30.18590043582409,-0.012580374294275306 -0.012653683141506736 30.75744505637959
0.11434042319341844,-0.012580374294275306 -0.012653683141506736 30.75744505637959,-0.013030042344214853 -0.015732952393293295 31.621982838929213
0.0930716529497278,-0.013030042344214853 -0.015732952393293295 31.621982838929213,-0.013020866889613679 -0.008944770810554538 31.972259554871638
0.08821136746100777,-0.013020866889613679 -0.008944770810554538 31.972259554871638,-0.013493018160063996 -0.011837445561743876 31.973593601667677
0.10732821430989209,-0.013493018160063996 -0.011837445561743876 31.973593601667677,-0.013896067072546389 -0.014529107068789023 32.3890243207217
0.09548829543872714,-0.013896067072546389 -0.014529107068789023 32.3890243207217,-0.014364419291073087 -0.014670653094497391 32.79910324561772
0.08830203060259317,-0.014364419291073087 -0.014670653094497391 32.79910324561772,-0.01385930401139105 -0.002145643934412699 32.79108235303981
0.08643122251868424,-0.01385930401139105 -0.002145643934412699 32.79108235303981,-0.013921246412202925 -0.003562070218475563 32.66314863714629
0.12141570154954098,-0.013921246412202925 -0.003562070218475563 32.66314863714629,-0.01433606602815273 -0.012916556501538393 33.281726829085756
0.1163360669026137,-0.01433606602815273 -0.012916556501538393 33.281726829085756,-0.014771748868139287 -0.01572350891200875 33.986162663988615
0.09490929536864584,-0.014771748868139287 -0.01572350891200875 33.986162663988615,-0.014767911601805097 -0.0089244519410216 34.2361242461875
0.08951022715887619,-0.014767911601805097 -0.0089244519410216 34.2361242461875,-0.01524571726409673 -0.011850767059568192 34.18683091486168
0.10776151476047577,-0.01524571726409673 -0.011850767059568192 34.18683091486168,-0.01565642742707912 -0.014569758772436337 34.60840980470378
0.09536065593307935,-0.01565642742707912 -0.014569758772436337 34.60840980470378,-0.01563541311928665 -0.008524732638887946 34.735815148483894
0.08807978312836537,-0.01563541311928665 -0.008524732638887946 34.735815148483894,-0.015191515642675315 4.3224218807123155e-05 34.6165286486488
0.10370358963977727,-0.015191515642675315 4.3224218807123155e-05 34.6165286486488,-0.015683360285471275 -0.010050309606491696 34.75398579037858
0.1277273919465194,-0.015683360285471275 -0.010050309606491696 34.75398579037858,-0.01606881829470906 -0.015608633875011964 35.51682385076423
0.09972894871338706,-0.01606881829470906 -0.015608633875011964 35.51682385076423,-0.01607432063917408 -0.009235915980192189 35.79109269469982
0.08881921058769918,-0.01607432063917408 -0.009235915980192189 35.79109269469982,-0.01656226608951224 -0.011871282626649566 35.69156200725345
0.10616268628273648,-0.01656226608951224 -0.011871282626649566 35.69156200725345,-0.016970928311085598 -0.014381919449998233 36.00160028889877
0.09392680573751944,-0.016970928311085598 -0.014381919449998233 36.00160028889877,-0.01695226413255048 -0.008334402927512162 36.052018382993325
0.08623348024330613,-0.01695226413255048 -0.008334402927512162 36.052018382993325,-0.016966882925833975 -0.005520780923053057 35.782796005959405
0.10119757114080782,-0.016966882925833975 -0.005520780923053057 35.782796005959405,-0.01695275221617475 -0.005919952644450237 35.815554682523526
0.1054773737258175,-0.01695275221617475 -0.005919952644450237 35.815554682523526,-0.017433233809852827 -0.012523625316035224 36.1846322757376
0.10495232766979054,-0.017433233809852827 -0.012523625316035224 36.1846322757376,-0.016899219787001277 -0.0026885066019115243 36.27915504957323
0.0872812201770462,-0.016899219787001277 -0.0026885066019115243 36.27915504957323,-0.01745927139506479 -0.009694382249287231 36.145594728196464
0.11704298025385862,-0.01745927139506479 -0.009694382249287231 36.145594728196464,-0.017830199556489203 -0.014614320947024317 36.59059411048056
0.09339335651482794,-0.017830199556489203 -0.014614320947024317 36.59059411048056,-0.017834940253582315 -0.008523706239568801 36.70197689801254
0.08150615581692636,-0.017834940253582315 -0.008523706239568801 36.70197689801254,-0.017385491402048602 0.0005879176544048813 36.33941716147181
0.09683264842492642,-0.017385491402048602 0.0005879176544048813 36.33941716147181,-0.017881139936004896 -0.00938582532296427 36.26869048149897
0.12018005303460236,-0.017881139936004896 -0.00938582532296427 36.26869048149897,-0.01779132940631994 -0.008912966411971989 36.69758937165934
0.09069282177329224,-0.01779132940631994 -0.008912966411971989 36.69758937165934,-0.01785703345610823 -0.00641388669324427 36.756470614538024
0.09633339888665837,-0.01785703345610823 -0.00641388669324427 36.756470614538024,-0.017826743377785954 -0.0057092673062926515 36.58570830187648
0.10205817946986123,-0.017826743377785954 -0.0057092673062926515 36.58570830187648,-0.0183180797025545 -0.012238667733211195 36.903297812990246
0.10262853431991212,-0.0183180797025545 -0.012238667733211195 36.903297812990246,-0.018242751144458225 -0.008279920821259532 36.9221364376555
0.08459039423757952,-0.018242751144458225 -0.008279920821259532 36.9221364376555,-0.018289262404251022 -0.005557576231578435 36.68425119541696
0.0949348695203962,-0.018289262404251022 -0.005557576231578435 36.68425119541696,-0.01874781381301777 -0.011456947941993666 36.66776035227869
0.09892200368302334,-0.01874781381301777 -0.011456947941993666 36.66776035227869,-0.018695859652235428 -0.00797559596930026 36.740048471942714
0.07994425822376983,-0.018695859652235428 -0.00797559596930026 36.740048471942714,-0.018264331483345015 0.0006881178467314265 36.38372506010218
0.08935407693339004,-0.018264331483345015 0.0006881178467314265 36.38372506010218,-0.018290583240645544 -0.002943008530122166 36.06920367446524
0.1115014219373219,-0.018290583240645544 -0.002943008530122166 36.06920367446524,-0.018270618212437 -0.006349654280903623 36.4673433399919
0.09999162715031348,-0.018270618212437 -0.006349654280903623 36.4673433399919,-0.018268676451007788 -0.006293778544231262 36.52143870483661
0.09543443490697417,-0.018268676451007788 -0.006293778544231262 36.52143870483661,-0.018737259751747278 -0.011693020228269003 36.45208378587042
0.09603776711896167,-0.018737259751747278 -0.011693020228269003 36.45208378587042,-0.019173808578807853 -0.013829441416788072 36.596778023605815
0.0777005432553246,-0.019173808578807853 -0.013829441416788072 36.596778023605815,-0.018700803366977718 -0.0013431237290299596 36.37354495351008
0.06922416485687816,-0.018700803366977718 -0.0013431237290299596 36.37354495351008,-0.018286936697643308 0.0038189192372904933 35.69039949863171
0.10198630849799054,-0.018286936697643308 0.0038189192372904933 35.69039949863171,-0.018262946098993097 -0.002942744939667086 35.475900460589635
0.11291935653990179,-0.018262946098993097 -0.002942744939667086 35.475900460589635,-0.01873908732825988 -0.012540088362606595 36.02516756480945
0.0953459561752189,-0.01873908732825988 -0.012540088362606595 36.02516756480945,-0.018695012331443748 -0.008162554685108035 36.05831850415809
0.07211824644609785,-0.018695012331443748 -0.008162554685108035 36.05831850415809,-0.01874489003203212 -0.004798706731442897 35.66674545983305
0.08324518600786177,-0.01874489003203212 -0.004798706731442897 35.66674545983305,-0.019199097791709765 -0.010533630697724197 35.46884427221799
0.08743946639049816,-0.019199097791709765 -0.010533630697724197 35.46884427221799,-0.018671934604486778 -0.0010881124513385972 35.263352255039344
0.06738780424840254,-0.018671934604486778 -0.0010881124513385972 35.263352255039344,-0.01829755967033066 0.003685863284166974 34.72674780548006
0.09365575021341133,-0.01829755967033066 0.003685863284166974 34.72674780548006,-0.018272460546637857 -0.002508202958682061 34.41035950072889
0.10447061744129293,-0.018272460546637857 -0.002508202958682061 34.41035950072889,-0.01827940516588268 -0.006012066894411571 34.79334093912389
0.0874074465168431,-0.01827940516588268 -0.006012066894411571 34.79334093912389,-0.018290794189174182 -0.005589174048909597 34.779855864401775
0.08220913780930023,-0.018290794189174182 -0.005589174048909597 34.779855864401775,-0.018282402254919842 -0.0048148404309765434 34.47720997267036
0.08297984839846151,-0.018282402254919842 -0.0048148404309765434 34.47720997267036,-0.01875766397558673 -0.01066342953310596 34.32020202475366
0.0823865186675494,-0.01875766397558673 -0.01066342953310596 34.32020202475366,-0.018719582061234426 -0.006898643794844832 34.24788273574228
0.062183125329214106,-0.018719582061234426 -0.006898643794844832 34.24788273574228,-0.018283769968873355 0.0020046282213341364 33.65839093912645
0.07091518210839473,-0.018283769968873355 0.0020046282213341364 33.65839093912645,-0.017832448899819994 0.004468768816236653 32.95971550895282
0.0917353710819101,-0.017832448899819994 0.004468768816236653 32.95971550895282,-0.0183272843170349 -0.008548859297496339 32.993652166443155
0.09653431298475035,-0.0183272843170349 -0.008548859297496339 32.993652166443155,-0.01825347923410716 -0.007461953557970059 33.13907623562676
0.0607054505774062,-0.01825347923410716 -0.007461953557970059 33.13907623562676,-0.017862134823433497 0.0015883647492418856 32.773191941437
0.06527423474408311,-0.017862134823433497 0.0015883647492418856 32.773191941437,-0.017872346157548385 -0.0012272913094129754 32.08565399494177
0.08783463892409793,-0.017872346157548385 -0.0012272913094129754 32.08565399494177,-0.01831138975889683 -0.010259379874926136 32.074803277200246
0.07532419401640583,-0.01831138975889683 -0.010259379874926136 32.074803277200246,-0.017815472928821435 -0.0006353403319587329 31.90147893789258
0.04916737683486305,-0.017815472928821435 -0.0006353403319587329 31.90147893789258,-0.01744658024082843 0.004765579080972665 31.226082353584644
0.07579646952077163,-0.01744658024082843 0.004765579080972665 31.226082353584644,-0.017405946539659118 -0.0010918471358511098 30.606344831334873
0.08688556964002814,-0.017405946539659118 -0.0010918471358511098 30.606344831334873,-0.017884046956101678 -0.010504850068462279 30.785985588157338
0.06826028539523804,-0.017884046956101678 -0.010504850068462279 30.785985588157338,-0.017855461600500232 -0.006230870878652681 30.60622243525668
0.04237266853560606,-0.017855461600500232 -0.006230870878652681 30.60622243525668,-0.01743207261563713 0.0032593249004712298 29.83343043079437
0.05131811669460906,-0.01743207261563713 0.0032593249004712298 29.83343043079437,-0.01697419419063177 0.005943967897597857 28.882630034810116
0.07187380511057773,-0.01697419419063177 0.005943967897597857 28.882630034810116,-0.017003718764290042 -0.0011755427913668613 28.663093951375817
0.07516661908772282,-0.017003718764290042 -0.0011755427913668613 28.663093951375817,-0.016979784771109147 -0.003867074145961243 28.55696566626717
0.05613693154258623,-0.016979784771109147 -0.003867074145961243 28.55696566626717,-0.016541064592527254 0.0026016868338823596 28.16273640839903
0.04912100978055628,-0.016541064592527254 0.0026016868338823596 28.16273640839903,-0.016116510301876504 0.005514788389639519 27.457693053119076
0.06582148457385403,-0.016116510301876504 0.005514788389639519 27.457693053119076,-0.01611977608896627 -0.0007607593425226376 27.028597630861462
0.07134975096057994,-0.01611977608896627 -0.0007607593425226376 27.028597630861462,-0.016586373439951126 -0.009578514609028522 27.067485342188295
0.05285548584658403,-0.016586373439951126 -0.009578514609028522 27.067485342188295,-0.016551310614611372 -0.005062555809404108 26.676355657608298
0.027330037780605526,-0.016551310614611372 -0.005062555809404108 26.676355657608298,-0.016134807392544456 0.004343463961316086 25.79131242628325
0.035158714946066844,-0.016134807392544456 0.004343463961316086 25.79131242628325,-0.015211819179211359 0.012935843506134508 24.694251104663586
0.054507643135660144,-0.015211819179211359 0.012935843506134508 24.694251104663586,-0.015271245483176151 0.0022725059058667234 24.115477410776773
0.0755126931943011,-0.015271245483176151 0.0022725059058667234 24.115477410776773,-0.015231437651632094 -0.0034044391933422116 24.250806014928337
0.044769568925757286,-0.015231437651632094 -0.0034044391933422116 24.250806014928337,-0.014805352655990549 0.0030824153396799975 23.90318051084873
0.03284843946311747,-0.014805352655990549 0.0030824153396799975 23.90318051084873,-0.014395793065104186 0.0063352526459597895 23.22628020615778
0.04984624707877816,-0.014395793065104186 0.0063352526459597895 23.22628020615778,-0.01437512045336416 0.00044018138245175006 22.560789399316352
0.05625633246598036,-0.01437512045336416 0.00044018138245175006 22.560789399316352,-0.014355674440423294 -0.002290777382692009 22.175064892297996
0.03695002300078665,-0.014355674440423294 -0.002290777382692009 22.175064892297996,-0.014881144987228208 -0.007986680587334628 21.896309403156177
0.027465960405551743,-0.014881144987228208 -0.007986680587334628 21.896309403156177,-0.014361380606141306 0.002750201293827883 21.200023487462918
0.006080983645891991,-0.014361380606141306 0.002750201293827883 21.200023487462918,-0.013508404304528362 0.014012552071377414 19.97289523893156
0.03124935211920357,-0.013508404304528362 0.014012552071377414 19.97289523893156,-0.012612027939886254 0.015702197376965144 19.08934381794126
0.05676640808966027,-0.012612027939886254 0.015702197376965144 19.08934381794126,-0.01170123172489291 0.014143374698129332 18.707128695688645
0.06289123583856085,-0.01170123172489291 0.014143374698129332 18.707128695688645,-0.011757983185052641 0.0013544673438350254 18.624638607309212
0.0656344943714518,-0.011757983185052641 0.0013544673438350254 18.624638607309212,-0.012211400133369297 -0.009299142089063876 18.94912353370492
0.03400764331618872,-0.012211400133369297 -0.009299142089063876 18.94912353370492,-0.012685985795757443 -0.010420790929422812 18.905760699385407
0.006643165997020806,-0.012685985795757443 -0.010420790929422812 18.905760699385407,-0.01265735883743059 -0.00231291694944587 17.93420960514596
-0.0013928841947186132,-0.01265735883743059 -0.00231291694944587 17.93420960514596,-0.011741540899338274 0.012729135037811194 16.64017454973979
0.010058260292538312,-0.011741540899338274 0.012729135037811194 16.64017454973979,-0.010892498001422292 0.01660690816483159 15.605854130510917
0.04464940089467634,-0.010892498001422292 0.01660690816483159 15.605854130510917,-0.00995608412379541 0.015183459685202629 15.047587112439038
0.05421039103437532,-0.00995608412379541 0.015183459685202629 15.047587112439038,-0.009544916016771224 0.00793737712513847 14.889655525096321
0.05608012328092063,-0.009544916016771224 0.00793737712513847 14.889655525096321,-0.009571676266151451 -0.0006536179286766412 15.029905882509128
0.04191892729110325,-0.009571676266151451 -0.0006536179286766412 15.029905882509128,-0.010063547677245925 -0.008466005263288754 15.238727032376477
0.02242210583106903,-0.010063547677245925 -0.008466005263288754 15.238727032376477,-0.010493319104777563 -0.009291124771224376 14.931513208859151
0.0004292077769786906,-0.010493319104777563 -0.009291124771224376 14.931513208859151,-0.010467332674255186 -0.0017186425578244232 13.936101240527647
-0.008626010297354589,-0.010467332674255186 -0.0017186425578244232 13.936101240527647,-0.009555792696969795 0.013176229957608546 12.648183915144282
0.4046530923362137,-0.009555792696969795 0.013176229957608546 12.648183915144282,-0.010213429061654268 -0.04336885967168362 17.001330391831267
0.4046530923362137,-0.010213429061654268 -0.04336885967168362 17.001330391831267,-0.016855697019104086 -0.12997198845582858 25.42826814827754
0.4046530923362137,-0.016855697019104086 -0.12997198845582858 25.42826814827754,-0.028786003562938447 -0.2340283979488331 33.68876949010833
0.4046530923362137,-0.028786003562938447 -0.2340283979488331 33.68876949010833,-0.044921898398611076 -0.3273197284025625 41.76442702203266
0.4046530923362137,-0.044921898398611076 -0.3273197284025625 41.76442702203266,-0.06491284501767271 -0.41136733288825195 48.9372385303736
